"","isocntry","trans_name","female","age","religion","marital_status","personal_satis","ideology","contact_lgbti","social_class","occupation","rain_ind","self_determination","gini","gdp_pc"
"222","BE",1,"0",62,"Christians","Married","Satisfied",8,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"223","BE",1,"1",34,"Christians","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"224","BE",1,"1",66,"Christians","Married","Satisfied",6,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"225","BE",1,"1",58,"Not religious","Single","Satisfied",1,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"226","BE",0,"0",27,"Christians","Single","Satisfied",5,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"227","BE",1,"1",56,"Christians","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"228","BE",1,"0",46,"Christians","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"229","BE",1,"1",57,"Not religious","Married","Satisfied",5,"Contact","High class","Retired",78.47,"1",26.6,2.37103062746311
"230","BE",1,"0",60,"Christians","Married","Satisfied",6,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"231","BE",1,"0",36,"Christians","Married","Satisfied",5,"No contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"232","BE",1,"1",79,"Christians","Widowed","Satisfied",9,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"233","BE",1,"1",81,"Christians","Widowed","Satisfied",7,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"234","BE",1,"1",66,"Christians","Married","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"235","BE",1,"1",37,"Christians","Divorced","Satisfied",8,"No contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"236","BE",1,"0",48,"Muslims","Single","Not satisfied",4,"No contact","Working class","Unemployed",78.47,"1",26.6,2.37103062746311
"237","BE",0,"1",56,"Not religious","Single","Not satisfied",10,"Contact","Working class","Unemployed",78.47,"1",26.6,2.37103062746311
"238","BE",1,"0",23,"Not religious","Other","Satisfied",1,"Contact","Working class","Student",78.47,"1",26.6,2.37103062746311
"239","BE",1,"1",29,"Not religious","Single","Satisfied",3,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"240","BE",0,"1",57,"Other religions","Single","Not satisfied",6,"Contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"241","BE",1,"0",70,"Not religious","Single","Satisfied",8,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"242","BE",0,"1",37,"Christians","Single","Not satisfied",7,"No contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"243","BE",1,"0",79,"Christians","Divorced","Satisfied",10,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"244","BE",1,"1",59,"Christians","Married","Satisfied",5,"Contact","Working class","Unemployed",78.47,"1",26.6,2.37103062746311
"245","BE",1,"0",57,"Christians","Widowed","Not satisfied",10,"Contact","Working class","Unemployed",78.47,"1",26.6,2.37103062746311
"246","BE",1,"1",46,"Christians","Married","Satisfied",4,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"247","BE",1,"1",57,"Christians","Married","Satisfied",8,"Contact","Working class","Self employed",78.47,"1",26.6,2.37103062746311
"248","BE",1,"1",66,"Christians","Single","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"249","BE",1,"1",66,"Christians","Married","Satisfied",5,"No contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"250","BE",1,"1",86,"Christians","Widowed","Not satisfied",5,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"251","BE",1,"0",37,"Not religious","Single","Not satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"252","BE",1,"0",37,"Not religious","Single","Satisfied",7,"Contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"253","BE",1,"0",56,"Not religious","Single","Satisfied",4,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"254","BE",1,"0",81,"Christians","Single","Satisfied",7,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"255","BE",1,"1",77,"Christians","Widowed","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"256","BE",1,"0",47,"Not religious","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"257","BE",1,"0",71,"Christians","Single","Satisfied",6,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"258","BE",1,"0",62,"Not religious","Divorced","Satisfied",1,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"259","BE",1,"1",63,"Christians","Married","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"260","BE",0,"0",80,"Muslims","Married","Satisfied",1,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"261","BE",1,"0",44,"Christians","Single","Satisfied",4,"No contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"262","BE",0,"1",17,"Muslims","Single","Satisfied",6,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"263","BE",0,"0",63,"Christians","Married","Satisfied",8,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"264","BE",0,"0",71,"Christians","Widowed","Satisfied",8,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"265","BE",0,"1",48,"Christians","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"266","BE",1,"1",24,"Christians","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"267","BE",0,"1",39,"Muslims","Married","Satisfied",7,"No contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"268","BE",0,"0",44,"Christians","Married","Satisfied",3,"Contact","Middle class","Self employed",78.47,"1",26.6,2.37103062746311
"269","BE",0,"0",23,"Muslims","Single","Satisfied",4,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"270","BE",0,"0",33,"Christians","Single","Satisfied",5,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"271","BE",1,"0",62,"Christians","Married","Satisfied",3,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"272","BE",0,"0",47,"Muslims","Married","Satisfied",4,"No contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"273","BE",0,"0",39,"Christians","Married","Satisfied",8,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"274","BE",1,"1",84,"Christians","Single","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"275","BE",0,"0",40,"Christians","Married","Satisfied",8,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"276","BE",1,"1",64,"Not religious","Married","Satisfied",6,"Contact","Working class","Unemployed",78.47,"1",26.6,2.37103062746311
"277","BE",1,"0",75,"Not religious","Married","Satisfied",6,"Contact","High class","Retired",78.47,"1",26.6,2.37103062746311
"278","BE",1,"0",80,"Christians","Married","Satisfied",10,"No contact","High class","Retired",78.47,"1",26.6,2.37103062746311
"279","BE",1,"1",42,"Not religious","Single","Satisfied",3,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"280","BE",1,"0",55,"Christians","Married","Satisfied",6,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"281","BE",0,"0",64,"Christians","Divorced","Satisfied",6,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"282","BE",0,"0",62,"Not religious","Married","Satisfied",6,"No contact","Middle class","Self employed",78.47,"1",26.6,2.37103062746311
"283","BE",1,"0",81,"Christians","Married","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"284","BE",1,"1",58,"Christians","Married","Satisfied",4,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"285","BE",1,"0",72,"Christians","Married","Satisfied",5,"No contact","High class","Retired",78.47,"1",26.6,2.37103062746311
"286","BE",1,"1",69,"Christians","Married","Satisfied",4,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"287","BE",1,"0",68,"Not religious","Married","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"288","BE",0,"1",54,"Christians","Single","Satisfied",5,"Contact","Working class","Unemployed",78.47,"1",26.6,2.37103062746311
"289","BE",1,"0",76,"Christians","Married","Satisfied",5,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"290","BE",1,"1",19,"Not religious","Single","Satisfied",7,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"291","BE",1,"1",37,"Christians","Single","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"292","BE",1,"0",70,"Not religious","Single","Satisfied",10,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"293","BE",0,"0",83,"Christians","Married","Satisfied",9,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"294","BE",1,"1",82,"Christians","Widowed","Satisfied",8,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"295","BE",1,"1",67,"Christians","Widowed","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"296","BE",1,"0",71,"Christians","Married","Satisfied",4,"No contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"297","BE",1,"0",64,"Not religious","Divorced","Not satisfied",6,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"298","BE",1,"0",66,"Christians","Married","Satisfied",10,"Contact","Working class","Retired",78.47,"1",26.6,2.37103062746311
"299","BE",1,"0",61,"Other religions","Divorced","Satisfied",1,"No contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"300","BE",1,"0",65,"Christians","Married","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"301","BE",1,"1",69,"Christians","Married","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"302","BE",1,"1",39,"Not religious","Divorced","Satisfied",1,"Contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"303","BE",1,"1",71,"Christians","Divorced","Satisfied",8,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"304","BE",1,"1",65,"Christians","Married","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"305","BE",1,"1",64,"Christians","Divorced","Satisfied",2,"Contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"306","BE",0,"1",68,"Not religious","Divorced","Satisfied",3,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"307","BE",1,"1",47,"Christians","Divorced","Satisfied",5,"No contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"308","BE",1,"1",16,"Christians","Widowed","Satisfied",5,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"309","BE",1,"0",74,"Christians","Married","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"310","BE",1,"1",37,"Christians","Married","Satisfied",5,"Contact","High class","Employed",78.47,"1",26.6,2.37103062746311
"311","BE",1,"0",71,"Christians","Married","Satisfied",6,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"312","BE",1,"1",43,"Christians","Single","Satisfied",4,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"313","BE",1,"1",58,"Not religious","Single","Satisfied",3,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"314","BE",1,"0",67,"Christians","Widowed","Satisfied",4,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"315","BE",1,"0",61,"Christians","Married","Satisfied",7,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"316","BE",1,"0",52,"Christians","Single","Satisfied",6,"No contact","High class","Employed",78.47,"1",26.6,2.37103062746311
"317","BE",1,"1",45,"Christians","Married","Satisfied",5,"Contact","High class","Self employed",78.47,"1",26.6,2.37103062746311
"318","BE",0,"1",18,"Christians","Single","Satisfied",6,"No contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"319","BE",0,"0",24,"Christians","Single","Satisfied",5,"No contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"320","BE",0,"1",35,"Not religious","Single","Satisfied",8,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"321","BE",1,"0",37,"Not religious","Married","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"322","BE",0,"0",57,"Not religious","Married","Satisfied",8,"Contact","High class","Employed",78.47,"1",26.6,2.37103062746311
"323","BE",0,"1",67,"Other religions","Widowed","Satisfied",8,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"324","BE",0,"1",52,"Not religious","Married","Satisfied",4,"Contact","Middle class","Self employed",78.47,"1",26.6,2.37103062746311
"325","BE",1,"0",68,"Not religious","Married","Satisfied",4,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"326","BE",1,"1",47,"Not religious","Single","Satisfied",1,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"327","BE",1,"1",25,"Not religious","Single","Satisfied",5,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"328","BE",1,"0",19,"Not religious","Single","Satisfied",6,"Contact","High class","Student",78.47,"1",26.6,2.37103062746311
"329","BE",0,"1",32,"Christians","Single","Satisfied",7,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"330","BE",1,"1",52,"Christians","Married","Satisfied",7,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"331","BE",0,"0",67,"Christians","Married","Satisfied",7,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"332","BE",0,"0",43,"Muslims","Married","Satisfied",7,"No contact","Middle class","Self employed",78.47,"1",26.6,2.37103062746311
"333","BE",0,"1",17,"Christians","Single","Satisfied",4,"No contact","Working class","Employed",78.47,"1",26.6,2.37103062746311
"334","BE",0,"0",27,"Christians","Single","Satisfied",5,"No contact","High class","Employed",78.47,"1",26.6,2.37103062746311
"335","BE",0,"1",35,"Christians","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"336","BE",1,"0",36,"Not religious","Single","Satisfied",4,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"337","BE",0,"0",59,"Muslims","Married","Satisfied",3,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"338","BE",1,"1",45,"Not religious","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"339","BE",0,"0",68,"Muslims","Married","Satisfied",7,"Contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"340","BE",0,"1",21,"Christians","Single","Satisfied",6,"No contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"341","BE",0,"1",62,"Christians","Married","Satisfied",6,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"342","BE",0,"1",58,"Christians","Married","Satisfied",6,"Contact","Middle class","Unemployed",78.47,"1",26.6,2.37103062746311
"343","BE",0,"0",23,"Christians","Single","Satisfied",6,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"344","BE",0,"0",34,"Muslims","Single","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"345","BE",1,"0",65,"Christians","Widowed","Satisfied",7,"No contact","High class","Retired",78.47,"1",26.6,2.37103062746311
"346","BE",0,"1",46,"Christians","Married","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"347","BE",1,"1",19,"Muslims","Single","Satisfied",4,"No contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"348","BE",0,"0",18,"Christians","Single","Satisfied",4,"Contact","Middle class","Student",78.47,"1",26.6,2.37103062746311
"349","BE",0,"1",27,"Christians","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"350","BE",1,"0",67,"Christians","Married","Satisfied",4,"No contact","Middle class","Retired",78.47,"1",26.6,2.37103062746311
"351","BE",0,"0",39,"Christians","Single","Satisfied",7,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
"352","BE",0,"0",20,"Muslims","Single","Satisfied",4,"Contact","Working class","Student",78.47,"1",26.6,2.37103062746311
"353","BE",0,"0",45,"Muslims","Single","Satisfied",7,"No contact","Middle class","Employed",78.47,"1",26.6,2.37103062746311
