"","isocntry","trans_name","female","age","religion","marital_status","personal_satis","ideology","contact_lgbti","social_class","occupation","rain_ind","self_determination","gini","gdp_pc"
"225","BE",1,"1","66","Christians","Married","Satisfied",6,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"226","BE",1,"1","58","Not religious","Single","Satisfied",1,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"227","BE",0,"0","27","Christians","Single","Satisfied",5,"No contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"228","BE",1,"1","56","Christians","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"229","BE",NA,"0","65","Christians","Married","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"230","BE",1,"0","46","Christians","Married","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"231","BE",1,"1","57","Not religious","Married","Satisfied",5,"Contact","High class","Retired",78.47,"1",26.6,44731.0420983801
"232","BE",1,"0","60","Christians","Married","Satisfied",6,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"233","BE",1,"0","36","Christians","Married","Satisfied",5,"No contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"234","BE",1,"1","79","Christians","Widowed","Satisfied",9,"No contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"235","BE",1,"1","81","Christians","Widowed","Satisfied",7,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"236","BE",1,"1","66","Christians","Married","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"237","BE",1,"1","37","Christians","Divorced","Satisfied",8,"No contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"238","BE",1,"0","48","Muslims","Single","Not satisfied",4,"No contact","Working class","Unemployed",78.47,"1",26.6,44731.0420983801
"239","BE",0,"1","56","Not religious","Single","Not satisfied",10,"Contact","Working class","Unemployed",78.47,"1",26.6,44731.0420983801
"240","BE",1,"0","23","Not religious","Other","Satisfied",1,"Contact","Working class","Student",78.47,"1",26.6,44731.0420983801
"241","BE",1,"1","29","Not religious","Single","Satisfied",3,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"242","BE",0,"1","57","Other religions","Single","Not satisfied",6,"Contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"243","BE",1,"0","70","Not religious","Single","Satisfied",8,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"244","BE",0,"1","37","Christians","Single","Not satisfied",7,"No contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"245","BE",1,"0","79","Christians","Divorced","Satisfied",10,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"246","BE",1,"1","59","Christians","Married","Satisfied",5,"Contact","Working class","Unemployed",78.47,"1",26.6,44731.0420983801
"247","BE",1,"0","57","Christians","Widowed","Not satisfied",10,"Contact","Working class","Unemployed",78.47,"1",26.6,44731.0420983801
"248","BE",1,"1","46","Christians","Married","Satisfied",4,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"249","BE",1,"1","57","Christians","Married","Satisfied",8,"Contact","Working class","Self employed",78.47,"1",26.6,44731.0420983801
"250","BE",1,"1","66","Christians","Single","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"251","BE",1,"1","66","Christians","Married","Satisfied",5,"No contact","Middle class","Unemployed",78.47,"1",26.6,44731.0420983801
"252","BE",1,"1","86","Christians","Widowed","Not satisfied",5,"Contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"253","BE",1,"0","37","Not religious","Single","Not satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"254","BE",1,"0","37","Not religious","Single","Satisfied",7,"Contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"255","BE",1,"0","56","Not religious","Single","Satisfied",4,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"256","BE",1,"0","81","Christians","Single","Satisfied",7,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"257","BE",1,"1","77","Christians","Widowed","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"258","BE",1,"0","47","Not religious","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"259","BE",1,"0","71","Christians","Single","Satisfied",6,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"260","BE",1,"0","62","Not religious","Divorced","Satisfied",1,"Contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"261","BE",1,"1","63","Christians","Married","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"262","BE",0,"0","80","Muslims","Married","Satisfied",1,"No contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"263","BE",1,"0","44","Christians","Single","Satisfied",4,"No contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"264","BE",0,"1","17","Muslims","Single","Satisfied",6,"Contact","Middle class","Student",78.47,"1",26.6,44731.0420983801
"265","BE",0,"0","63","Christians","Married","Satisfied",8,"No contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"266","BE",0,"0","71","Christians","Widowed","Satisfied",8,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"267","BE",0,"1","48","Christians","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"268","BE",1,"1","24","Christians","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"269","BE",0,"1","39","Muslims","Married","Satisfied",7,"No contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"270","BE",0,"0","44","Christians","Married","Satisfied",3,"Contact","Middle class","Self employed",78.47,"1",26.6,44731.0420983801
"271","BE",0,"0","23","Muslims","Single","Satisfied",4,"No contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"272","BE",0,"0","33","Christians","Single","Satisfied",5,"No contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"273","BE",1,"0","62","Christians","Married","Satisfied",3,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"274","BE",0,"0","47","Muslims","Married","Satisfied",4,"No contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"275","BE",0,"0","39","Christians","Married","Satisfied",8,"No contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"276","BE",1,"1","84","Christians","Single","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"277","BE",0,"0","40","Christians","Married","Satisfied",8,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"278","BE",1,"1","64","Not religious","Married","Satisfied",6,"Contact","Working class","Unemployed",78.47,"1",26.6,44731.0420983801
"279","BE",1,"0","75","Not religious","Married","Satisfied",6,"Contact","High class","Retired",78.47,"1",26.6,44731.0420983801
"280","BE",1,"0","80","Christians","Married","Satisfied",10,"No contact","High class","Retired",78.47,"1",26.6,44731.0420983801
"281","BE",1,"1","42","Not religious","Single","Satisfied",3,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"282","BE",1,"0","55","Christians","Married","Satisfied",6,"Contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"283","BE",0,"0","64","Christians","Divorced","Satisfied",6,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"284","BE",0,"0","62","Not religious","Married","Satisfied",6,"No contact","Middle class","Self employed",78.47,"1",26.6,44731.0420983801
"285","BE",1,"0","81","Christians","Married","Satisfied",5,"No contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"286","BE",1,"1","58","Christians","Married","Satisfied",4,"No contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"287","BE",1,"0","72","Christians","Married","Satisfied",5,"No contact","High class","Retired",78.47,"1",26.6,44731.0420983801
"288","BE",1,"1","69","Christians","Married","Satisfied",4,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"289","BE",1,"0","68","Not religious","Married","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"290","BE",0,"1","54","Christians","Single","Satisfied",5,"Contact","Working class","Unemployed",78.47,"1",26.6,44731.0420983801
"291","BE",1,"0","76","Christians","Married","Satisfied",5,"Contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"292","BE",1,"1","19","Not religious","Single","Satisfied",7,"Contact","Middle class","Student",78.47,"1",26.6,44731.0420983801
"293","BE",1,"1","37","Christians","Single","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"294","BE",1,"0","70","Not religious","Single","Satisfied",10,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"295","BE",0,"0","83","Christians","Married","Satisfied",9,"No contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"296","BE",1,"1","82","Christians","Widowed","Satisfied",8,"No contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"297","BE",1,"1","67","Christians","Widowed","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"298","BE",1,"0","71","Christians","Married","Satisfied",4,"No contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"299","BE",1,"0","64","Not religious","Divorced","Not satisfied",6,"Contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"300","BE",1,"0","66","Christians","Married","Satisfied",10,"Contact","Working class","Retired",78.47,"1",26.6,44731.0420983801
"301","BE",1,"0","61","Other religions","Divorced","Satisfied",1,"No contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"302","BE",1,"0","65","Christians","Married","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"303","BE",1,"1","69","Christians","Married","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"304","BE",1,"1","39","Not religious","Divorced","Satisfied",1,"Contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"305","BE",1,"1","71","Christians","Divorced","Satisfied",8,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"306","BE",1,"1","65","Christians","Married","Satisfied",5,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"307","BE",1,"1","64","Christians","Divorced","Satisfied",2,"Contact","Middle class","Unemployed",78.47,"1",26.6,44731.0420983801
"308","BE",0,"1","68","Not religious","Divorced","Satisfied",3,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"309","BE",1,"1","47","Christians","Divorced","Satisfied",5,"No contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"310","BE",1,"1","16","Christians","Widowed","Satisfied",5,"Contact","Middle class","Student",78.47,"1",26.6,44731.0420983801
"311","BE",1,"0","74","Christians","Married","Satisfied",5,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"312","BE",1,"1","37","Christians","Married","Satisfied",5,"Contact","High class","Employed",78.47,"1",26.6,44731.0420983801
"313","BE",1,"0","71","Christians","Married","Satisfied",6,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"314","BE",1,"1","43","Christians","Single","Satisfied",4,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"315","BE",1,"1","58","Not religious","Single","Satisfied",3,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"316","BE",1,"0","67","Christians","Widowed","Satisfied",4,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"317","BE",1,"0","61","Christians","Married","Satisfied",7,"No contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"318","BE",1,"0","52","Christians","Single","Satisfied",6,"No contact","High class","Employed",78.47,"1",26.6,44731.0420983801
"319","BE",1,"1","45","Christians","Married","Satisfied",5,"Contact","High class","Self employed",78.47,"1",26.6,44731.0420983801
"320","BE",0,"1","18","Christians","Single","Satisfied",6,"No contact","Middle class","Student",78.47,"1",26.6,44731.0420983801
"321","BE",0,"0","24","Christians","Single","Satisfied",5,"No contact","Middle class","Student",78.47,"1",26.6,44731.0420983801
"322","BE",0,"1","35","Not religious","Single","Satisfied",8,"No contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"323","BE",1,"0","37","Not religious","Married","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"324","BE",0,"0","57","Not religious","Married","Satisfied",8,"Contact","High class","Employed",78.47,"1",26.6,44731.0420983801
"325","BE",0,"1","67","Other religions","Widowed","Satisfied",8,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"326","BE",0,"1","52","Not religious","Married","Satisfied",4,"Contact","Middle class","Self employed",78.47,"1",26.6,44731.0420983801
"327","BE",1,"0","68","Not religious","Married","Satisfied",4,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"328","BE",1,"1","47","Not religious","Single","Satisfied",1,"Contact","Middle class","Student",78.47,"1",26.6,44731.0420983801
"329","BE",1,"1","25","Not religious","Single","Satisfied",5,"Contact","Middle class","Student",78.47,"1",26.6,44731.0420983801
"330","BE",1,"0","19","Not religious","Single","Satisfied",6,"Contact","High class","Student",78.47,"1",26.6,44731.0420983801
"331","BE",0,"1","32","Christians","Single","Satisfied",7,"No contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"332","BE",1,"1","52","Christians","Married","Satisfied",7,"No contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"333","BE",0,"0","67","Christians","Married","Satisfied",7,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"334","BE",0,"0","43","Muslims","Married","Satisfied",7,"No contact","Middle class","Self employed",78.47,"1",26.6,44731.0420983801
"335","BE",0,"1","17","Christians","Single","Satisfied",4,"No contact","Working class","Employed",78.47,"1",26.6,44731.0420983801
"336","BE",0,"0","27","Christians","Single","Satisfied",5,"No contact","High class","Employed",78.47,"1",26.6,44731.0420983801
"337","BE",0,"1","35","Christians","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"338","BE",1,"0","36","Not religious","Single","Satisfied",4,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"339","BE",0,"0","59","Muslims","Married","Satisfied",3,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"340","BE",1,"1","45","Not religious","Single","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"341","BE",0,"0","68","Muslims","Married","Satisfied",7,"Contact","Middle class","Retired",78.47,"1",26.6,44731.0420983801
"342","BE",0,"1","21","Christians","Single","Satisfied",6,"No contact","Middle class","Student",78.47,"1",26.6,44731.0420983801
"343","BE",0,"1","62","Christians","Married","Satisfied",6,"No contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"344","BE",0,"1","58","Christians","Married","Satisfied",6,"Contact","Middle class","Unemployed",78.47,"1",26.6,44731.0420983801
"345","BE",0,"0","23","Christians","Single","Satisfied",6,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"346","BE",0,"0","34","Muslims","Single","Satisfied",5,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
"347","BE",1,"0","65","Christians","Widowed","Satisfied",7,"No contact","High class","Retired",78.47,"1",26.6,44731.0420983801
"348","BE",0,"1","46","Christians","Married","Satisfied",7,"Contact","Middle class","Employed",78.47,"1",26.6,44731.0420983801
